route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839866-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161443,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839867-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161451,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839868-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161502,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839869-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161444,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839870-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161445,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839871-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161443,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839872-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161451,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839873-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161502,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839874-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161444,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839875-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161445,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839876-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161443,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839877-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161451,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839878-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161502,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839879-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161444,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839880-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161445,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839881-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161443,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839882-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161451,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839883-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161443,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839884-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161502,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839885-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161444,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839886-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161445,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839887-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161452,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839888-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161447,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839889-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161451,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839890-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161502,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839891-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161452,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839892-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161443,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839893-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161445,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839894-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161450,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839895-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161447,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839896-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161451,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839897-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161502,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839898-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161444,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839899-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161445,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839900-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161443,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839901-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161452,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839902-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161450,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839903-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161451,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839904-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161447,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839905-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161444,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839906-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161502,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839907-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161443,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839908-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161445,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839909-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161450,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839910-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161452,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839911-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161447,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839912-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161451,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839913-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161502,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839914-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161444,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839915-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161445,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839916-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161443,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839917-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161451,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839918-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161447,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839919-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161443,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839920-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161445,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839921-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161447,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839922-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161451,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839923-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161443,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839924-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161445,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839925-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Gare de Chantenay,0,4161447,1010148,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839926-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161451,1011149,1
10-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42839998-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Bd de Doulon,1,4161444,1011149,1
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840527-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161655,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840528-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161656,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840529-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161663,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840530-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161659,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840531-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161663,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840532-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161657,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840533-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161659,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840534-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161660,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840535-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161654,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840536-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161664,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840537-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161659,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840538-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161664,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840539-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161655,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840540-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161663,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840541-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161664,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840542-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161663,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840543-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161660,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840544-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161656,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840545-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161654,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840546-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161655,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840547-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161660,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840548-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161659,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840549-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161655,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840550-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161660,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840551-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161655,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840552-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161660,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840553-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161662,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840554-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161657,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840555-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161662,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840556-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161662,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840557-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161663,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840558-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161664,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840559-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161664,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840560-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161661,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840561-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161653,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840562-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161654,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840563-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161664,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840564-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161663,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840565-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161658,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840566-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161654,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840567-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161663,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840568-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161660,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840569-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161653,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840570-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161659,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840571-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161660,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840572-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161657,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840573-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161663,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840574-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161663,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840575-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161662,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840576-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161657,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840577-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161663,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840578-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161663,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840579-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161658,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840580-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161658,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840581-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161659,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840582-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161655,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840583-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161655,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840584-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161658,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840585-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161660,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840586-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161659,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840587-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161662,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840588-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161660,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840589-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161660,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840590-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161658,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840591-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161659,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840592-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161660,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840593-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161659,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840594-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161655,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840595-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161660,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840596-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161659,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840597-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161663,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840598-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161660,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840599-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161664,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840600-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161664,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840601-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161660,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840602-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161655,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840603-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161654,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840604-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161655,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840605-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161663,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840606-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161663,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840607-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161658,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840608-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161658,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840609-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161664,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840610-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161656,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840611-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161654,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840612-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161664,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840613-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161655,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840614-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161661,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840615-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161663,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840616-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161658,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840617-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161658,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840618-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161664,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840619-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161661,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840620-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Mendès France - Bellevue,1,4161664,2311483,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840621-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161664,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840622-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161656,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840623-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161663,2310484,2
23-0,CR_24_25-HD25P3L1-L-Ma-Me-J-01,42840624-CR_24_25-HD25P3L1-L-Ma-Me-J-01,Haluchère Batignolles,0,4161659,2310484,2
