trip_id,osm_id,route_name,stops_count
"01_1_MD_1","220694550","Bến xe Gia Lâm",1
"01_1_MD_2","220694550","Bến xe Gia Lâm",1
"01_1_MD_3","220694550","Bến xe Gia Lâm",1
"01_1_MD_4","220694550","Bến xe Gia Lâm",1
"01_1_MD_5","220694550","Bến xe Gia Lâm",1
"01_1_MD_6","220694550","Bến xe Gia Lâm",1
"01_1_MD_7","220694550","Bến xe Gia Lâm",1
"01_1_MD_8","220694550","Bến xe Gia Lâm",1
"01_1_MD_9","220694550","Bến xe Gia Lâm",1
"01_1_MD_10","220694550","Bến xe Gia Lâm",1
"01_1_MD_11","220694550","Bến xe Gia Lâm",1
"01_1_MD_12","220694550","Bến xe Gia Lâm",1
"01_1_MD_13","220694550","Bến xe Gia Lâm",1
"01_1_MD_14","220694550","Bến xe Gia Lâm",1
"01_1_MD_15","220694550","Bến xe Gia Lâm",1
"01_1_MD_16","220694550","Bến xe Gia Lâm",1
"01_1_MD_17","220694550","Bến xe Gia Lâm",1
"01_1_MD_18","220694550","Bến xe Gia Lâm",1
"01_1_MD_19","220694550","Bến xe Gia Lâm",1
"01_1_MD_20","220694550","Bến xe Gia Lâm",1
"01_1_MD_21","220694550","Bến xe Gia Lâm",1
"01_1_MD_22","220694550","Bến xe Gia Lâm",1
"01_1_MD_23","220694550","Bến xe Gia Lâm",1
"01_1_MD_24","220694550","Bến xe Gia Lâm",1
"01_1_MD_25","220694550","Bến xe Gia Lâm",1
"01_1_MD_26","220694550","Bến xe Gia Lâm",1
"01_1_MD_27","220694550","Bến xe Gia Lâm",1
"01_1_MD_28","220694550","Bến xe Gia Lâm",1
"01_1_MD_29","220694550","Bến xe Gia Lâm",1
"01_1_MD_30","220694550","Bến xe Gia Lâm",1
"01_1_MD_31","220694550","Bến xe Gia Lâm",1
"01_1_MD_32","220694550","Bến xe Gia Lâm",1
"01_1_MD_33","220694550","Bến xe Gia Lâm",1
"01_1_MD_34","220694550","Bến xe Gia Lâm",1
"01_1_MD_35","220694550","Bến xe Gia Lâm",1
"01_1_MD_36","220694550","Bến xe Gia Lâm",1
"01_1_MD_37","220694550","Bến xe Gia Lâm",1
"01_1_MD_38","220694550","Bến xe Gia Lâm",1
"01_1_MD_39","220694550","Bến xe Gia Lâm",1
"01_1_MD_40","220694550","Bến xe Gia Lâm",1
"01_1_MD_41","220694550","Bến xe Gia Lâm",1
"01_1_MD_42","220694550","Bến xe Gia Lâm",1
"01_1_MD_43","220694550","Bến xe Gia Lâm",1
"01_2_MD_1","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_2","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_3","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_4","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_5","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_6","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_7","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_8","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_9","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_10","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_11","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_12","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_13","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_14","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_15","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_16","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_17","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_18","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_19","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_20","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_21","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_22","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_23","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_24","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_25","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_26","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_27","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_28","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_29","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_30","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_31","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_32","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_33","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_34","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_35","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_36","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_37","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_38","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_39","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_40","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_41","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_42","595927159","Bến xe Yên Nghĩa",1
"01_2_MD_43","595927159","Bến xe Yên Nghĩa",1
"02_1_MD_1","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_2","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_3","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_4","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_5","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_6","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_7","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_8","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_9","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_10","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_11","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_12","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_13","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_14","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_15","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_16","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_17","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_18","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_19","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_20","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_21","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_22","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_23","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_24","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_25","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_26","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_27","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_28","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_29","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_30","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_31","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_32","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_33","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_34","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_35","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_36","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_37","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_38","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_39","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_40","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_41","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_42","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_43","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_44","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_45","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_46","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_47","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_48","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_49","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_50","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_51","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_52","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_53","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_54","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_55","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_56","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_57","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_58","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_59","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_60","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_61","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_62","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_63","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_64","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_65","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_66","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_67","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_68","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_69","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_70","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_71","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_72","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_73","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_74","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_75","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_76","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_77","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_78","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_79","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_80","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_81","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_82","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_83","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_84","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_1_MD_85","osm_382592","Long Biên - Ngã Tư Sở - Cầu Giấy",1
"02_2_MD_1","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_2","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_3","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_4","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_5","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_6","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_7","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_8","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_9","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_10","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_11","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_12","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_13","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_14","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_15","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_16","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_17","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_18","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_19","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_20","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_21","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_22","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_23","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_24","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_25","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_26","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_27","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_28","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_29","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_30","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_31","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_32","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_33","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_34","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_35","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_36","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_37","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_38","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_39","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_40","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_41","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_42","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_43","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_44","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_45","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_46","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_47","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_48","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_49","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_50","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_51","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_52","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_53","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_54","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_55","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_56","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_57","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_58","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_59","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_60","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_61","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_62","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_63","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_64","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_65","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_66","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_67","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_68","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_69","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_70","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_71","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_72","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_73","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_74","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_75","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_76","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_77","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_78","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_79","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_80","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_81","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_82","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_83","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_84","595927159","Bến xe Yên Nghĩa",1
"02_2_MD_85","595927159","Bến xe Yên Nghĩa",1
"03A_1_MD_1","156006445","Bến xe Giáp Bát",1
"03A_1_MD_2","156006445","Bến xe Giáp Bát",1
"03A_1_MD_3","156006445","Bến xe Giáp Bát",1
"03A_1_MD_4","156006445","Bến xe Giáp Bát",1
"03A_1_MD_5","156006445","Bến xe Giáp Bát",1
"03A_1_MD_6","156006445","Bến xe Giáp Bát",1
"03A_1_MD_7","156006445","Bến xe Giáp Bát",1
"03A_1_MD_8","156006445","Bến xe Giáp Bát",1
"03A_1_MD_9","156006445","Bến xe Giáp Bát",1
"03A_1_MD_10","156006445","Bến xe Giáp Bát",1
"03A_1_MD_11","156006445","Bến xe Giáp Bát",1
"03A_1_MD_12","156006445","Bến xe Giáp Bát",1
"03A_1_MD_13","156006445","Bến xe Giáp Bát",1
"03A_1_MD_14","156006445","Bến xe Giáp Bát",1
"03A_1_MD_15","156006445","Bến xe Giáp Bát",1
"03A_1_MD_16","156006445","Bến xe Giáp Bát",1
"03A_1_MD_17","156006445","Bến xe Giáp Bát",1
"03A_1_MD_18","156006445","Bến xe Giáp Bát",1
"03A_1_MD_19","156006445","Bến xe Giáp Bát",1
"03A_1_MD_20","156006445","Bến xe Giáp Bát",1
"03A_1_MD_21","156006445","Bến xe Giáp Bát",1
"03A_1_MD_22","156006445","Bến xe Giáp Bát",1
"03A_1_MD_23","156006445","Bến xe Giáp Bát",1
"03A_1_MD_24","156006445","Bến xe Giáp Bát",1
"03A_1_MD_25","156006445","Bến xe Giáp Bát",1
"03A_1_MD_26","156006445","Bến xe Giáp Bát",1
"03A_1_MD_27","156006445","Bến xe Giáp Bát",1
"03A_1_MD_28","156006445","Bến xe Giáp Bát",1
"03A_1_MD_29","156006445","Bến xe Giáp Bát",1
"03A_1_MD_30","156006445","Bến xe Giáp Bát",1
"03A_1_MD_31","156006445","Bến xe Giáp Bát",1
"03A_1_MD_32","156006445","Bến xe Giáp Bát",1
"03A_1_MD_33","156006445","Bến xe Giáp Bát",1
"03A_1_MD_34","156006445","Bến xe Giáp Bát",1
"03A_1_MD_35","156006445","Bến xe Giáp Bát",1
"03A_1_MD_36","156006445","Bến xe Giáp Bát",1
"03A_1_MD_37","156006445","Bến xe Giáp Bát",1
"03A_1_MD_38","156006445","Bến xe Giáp Bát",1
"03A_1_MD_39","156006445","Bến xe Giáp Bát",1
"03A_1_MD_40","156006445","Bến xe Giáp Bát",1
"03A_1_MD_41","156006445","Bến xe Giáp Bát",1
"03A_1_MD_42","156006445","Bến xe Giáp Bát",1
"03A_1_MD_43","156006445","Bến xe Giáp Bát",1
"03A_2_MD_1","220694550","Bến xe Gia Lâm",1
"03A_2_MD_2","220694550","Bến xe Gia Lâm",1
"03A_2_MD_3","220694550","Bến xe Gia Lâm",1
"03A_2_MD_4","220694550","Bến xe Gia Lâm",1
"03A_2_MD_5","220694550","Bến xe Gia Lâm",1
"03A_2_MD_6","220694550","Bến xe Gia Lâm",1
"03A_2_MD_7","220694550","Bến xe Gia Lâm",1
"03A_2_MD_8","220694550","Bến xe Gia Lâm",1
"03A_2_MD_9","220694550","Bến xe Gia Lâm",1
"03A_2_MD_10","220694550","Bến xe Gia Lâm",1
"03A_2_MD_11","220694550","Bến xe Gia Lâm",1
"03A_2_MD_12","220694550","Bến xe Gia Lâm",1
"03A_2_MD_13","220694550","Bến xe Gia Lâm",1
"03A_2_MD_14","220694550","Bến xe Gia Lâm",1
"03A_2_MD_15","220694550","Bến xe Gia Lâm",1
"03A_2_MD_16","220694550","Bến xe Gia Lâm",1
"03A_2_MD_17","220694550","Bến xe Gia Lâm",1
"03A_2_MD_18","220694550","Bến xe Gia Lâm",1
"03A_2_MD_19","220694550","Bến xe Gia Lâm",1
"03A_2_MD_20","220694550","Bến xe Gia Lâm",1
"03A_2_MD_21","220694550","Bến xe Gia Lâm",1
"03A_2_MD_22","220694550","Bến xe Gia Lâm",1
"03A_2_MD_23","220694550","Bến xe Gia Lâm",1
"03A_2_MD_24","220694550","Bến xe Gia Lâm",1
"03A_2_MD_25","220694550","Bến xe Gia Lâm",1
"03A_2_MD_26","220694550","Bến xe Gia Lâm",1
"03A_2_MD_27","220694550","Bến xe Gia Lâm",1
"03A_2_MD_28","220694550","Bến xe Gia Lâm",1
"03A_2_MD_29","220694550","Bến xe Gia Lâm",1
"03A_2_MD_30","220694550","Bến xe Gia Lâm",1
"03A_2_MD_31","220694550","Bến xe Gia Lâm",1
"03A_2_MD_32","220694550","Bến xe Gia Lâm",1
"03A_2_MD_33","220694550","Bến xe Gia Lâm",1
"03A_2_MD_34","220694550","Bến xe Gia Lâm",1
"03A_2_MD_35","220694550","Bến xe Gia Lâm",1
"03A_2_MD_36","220694550","Bến xe Gia Lâm",1
"03A_2_MD_37","220694550","Bến xe Gia Lâm",1
"03A_2_MD_38","220694550","Bến xe Gia Lâm",1
"03A_2_MD_39","220694550","Bến xe Gia Lâm",1
"03A_2_MD_40","220694550","Bến xe Gia Lâm",1
"03A_2_MD_41","220694550","Bến xe Gia Lâm",1
"03A_2_MD_42","220694550","Bến xe Gia Lâm",1
"03A_2_MD_43","220694550","Bến xe Gia Lâm",1
"03B_1_MD_1","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_2","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_3","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_4","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_5","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_6","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_7","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_8","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_9","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_10","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_11","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_12","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_13","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_14","885838918","Bến xe Nước Ngầm",1
"03B_1_MD_15","885838918","Bến xe Nước Ngầm",1
"03B_2_MD_1","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_2","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_3","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_4","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_5","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_6","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_7","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_8","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_9","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_10","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_11","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_12","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_13","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_14","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"03B_2_MD_15","osm_50037","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"04_1_MD_1","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_2","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_3","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_4","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_5","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_6","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_7","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_8","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_9","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_10","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_11","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_12","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_13","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_14","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_15","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_16","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_17","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_18","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_19","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_20","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_21","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_22","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_23","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_24","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_25","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_26","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_27","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_28","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
"04_1_MD_29","osm_846609","Cầu Giấy - Ngã Tư Sở - Long Biên",1
