route_id,trip_id,service_id,trip_headsign,direction_id,shape_id,peak_offpeak,boarding_type
line:61,1900587,27_1197987,Basso Cambo,1,11971,0,0
line:61,1900588,27_1197988,Basso Cambo,1,11971,0,0
line:61,1900589,27_1197989,Basso Cambo,1,11971,0,0
line:61,1900590,27_1197990,Basso Cambo,1,11971,0,0
line:61,1900591,27_1197991,Basso Cambo,1,11971,0,0
line:61,1900592,27_1197992,Basso Cambo,1,11971,0,0
line:61,1900593,27_1197993,Basso Cambo,1,11971,0,0
line:61,1900594,27_1197994,Basso Cambo,1,11971,0,0
line:61,1900595,27_1197995,Basso Cambo,1,11971,0,0
line:61,1900596,27_1197996,Basso Cambo,1,11971,0,0
line:61,1900597,27_1197997,Basso Cambo,1,11971,0,0
line:61,1900598,27_1197998,Basso Cambo,1,11971,0,0
line:61,1900599,27_1197999,Basso Cambo,1,11971,0,0
line:61,1900600,27_1198000,Basso Cambo,1,11971,0,0
line:61,1900601,27_1198001,Basso Cambo,1,11971,0,0
line:61,1900602,27_1198002,Basso Cambo,1,11971,0,0
line:61,1900604,27_1198004,Basso Cambo,1,11971,0,0
line:61,1900605,27_1198005,Basso Cambo,1,11971,0,0
line:61,1900606,27_1198006,Basso Cambo,1,11971,0,0
line:61,1900607,27_1198007,Basso Cambo,1,11971,0,0
line:61,1900608,27_1198008,Basso Cambo,1,11971,0,0
line:61,1900609,27_1198009,Basso Cambo,1,11971,0,0
line:61,1900610,27_1198010,Basso Cambo,1,11971,0,0
