route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
line:145,27_1364262,2092850,1,Arènes,13737
line:145,27_1364500,2093088,1,Arènes,13737
line:145,1381485,2111299,1,Arènes,13915
line:145,27_1364455,2093043,0,Colomiers Lycée International,13736
line:145,27_1380598,2110153,1,Arènes,13915
line:145,1381464,2111285,0,Colomiers Lycée International,13914
line:145,27_1380599,2110154,1,Arènes,13915
line:145,27_1364178,2092766,0,Colomiers Lycée International,13736
line:145,27_1364670,2093258,1,Arènes,13737
line:145,27_1364294,2092882,1,Arènes,13737
line:145,27_1364139,2092727,0,Colomiers Lycée International,13736
line:145,27_1364240,2092828,1,Arènes,13737
line:145,1381510,2111325,1,Arènes,13915
line:145,27_1364501,2093089,1,Arènes,13737
line:145,27_1380606,2110161,1,Arènes,13915
line:145,27_1380570,2110125,1,Arènes,13915
line:145,27_1380510,2110065,0,Colomiers Lycée International,13914
line:145,27_1380631,2110186,1,Arènes,13915
line:145,27_1364474,2093062,1,Arènes,13737
line:145,27_1364509,2093097,1,Arènes,13737
line:145,1381493,2111307,1,Arènes,13915
line:145,1381441,2111260,0,Colomiers Lycée International,13914
line:145,27_1380591,2110146,1,Arènes,13915
line:145,27_1364218,2092806,0,Colomiers Lycée International,13736
line:145,27_1364270,2092858,1,Arènes,13737
line:145,27_1364360,2092948,0,Colomiers Lycée International,13736
line:145,1381455,2111274,0,Colomiers Lycée International,13914
line:145,27_1364401,2092989,0,Colomiers Lycée International,13736
line:145,27_1364576,2093164,0,Colomiers Lycée International,13736
line:145,27_1380578,2110133,1,Arènes,13915
line:145,1381490,2111305,1,Arènes,13915
line:145,1381525,2111341,1,Arènes,13915
line:145,27_1364327,2092915,1,Arènes,13737
line:145,27_1364547,2093135,0,Colomiers Lycée International,13736
line:145,27_1364398,2092986,0,Colomiers Lycée International,13736
line:145,27_1364196,2092784,0,Colomiers Lycée International,13736
line:145,1381516,2111332,1,Arènes,13915
line:145,27_1364226,2092814,0,Colomiers Lycée International,13736
line:145,27_1364307,2092895,1,Arènes,13737
line:145,27_1364392,2092980,1,Arènes,13737
line:145,27_1364222,2092810,0,Colomiers Lycée International,13736
line:145,27_1364567,2093155,0,Colomiers Lycée International,13736
line:145,1381450,2111268,0,Colomiers Lycée International,13914
line:145,27_1380562,2110117,1,Arènes,13915
line:145,27_1380548,2110103,1,Arènes,13915
line:145,27_1364622,2093210,1,Arènes,13737
line:145,27_1380461,2110016,0,Colomiers Lycée International,13914
line:145,27_1364475,2093063,1,Arènes,13737
line:145,27_1364368,2092956,1,Arènes,13737
line:145,27_1364494,2093082,1,Arènes,13737
line:145,27_1364585,2093173,0,Colomiers Lycée International,13736
line:145,27_1364636,2093224,1,Arènes,13737
line:145,27_1364268,2092856,1,Arènes,13737
line:145,1381437,2111256,0,Colomiers Lycée International,13914
line:145,1381497,2111353,1,Arènes,13915
line:145,27_1380595,2110150,1,Arènes,13915
line:145,27_1380616,2110171,1,Arènes,13915
line:145,27_1364238,2092826,1,Arènes,13737
line:145,27_1380479,2110034,0,Colomiers Lycée International,13914
line:145,27_1364345,2092933,0,Colomiers Lycée International,13736
line:145,1381427,2111244,0,Colomiers Lycée International,13914
line:145,27_1364616,2093204,1,Arènes,13737
line:145,27_1364286,2092874,1,Arènes,13737
line:145,27_1364660,2093248,1,Arènes,13737
line:145,27_1364587,2093175,0,Colomiers Lycée International,13736
line:145,27_1364146,2092734,0,Colomiers Lycée International,13736
line:145,27_1380602,2110157,1,Arènes,13915
line:145,1381458,2111277,0,Colomiers Lycée International,13914
line:145,27_1364288,2092876,1,Arènes,13737
line:145,1381457,2111276,0,Colomiers Lycée International,13914
line:145,27_1364261,2092849,1,Arènes,13737
line:145,27_1364304,2092892,1,Arènes,13737
line:145,27_1364511,2093099,1,Arènes,13737
line:145,1381535,2111351,1,Arènes,13915
line:145,27_1364373,2092961,1,Arènes,13737
line:145,27_1364446,2093034,0,Colomiers Lycée International,13736
line:145,1381491,2111355,1,Arènes,13915
line:145,27_1364623,2093211,1,Arènes,13737
line:145,27_1364515,2093103,1,Arènes,13737
line:145,27_1364347,2092935,0,Colomiers Lycée International,13736
line:145,1381479,2111304,1,Arènes,13915
line:145,27_1364672,2093260,1,Arènes,13737
line:145,27_1380463,2110018,0,Colomiers Lycée International,13914
line:145,27_1364631,2093219,1,Arènes,13737
line:145,1381412,2111240,0,Colomiers Lycée International,13914
line:145,1381459,2111278,0,Colomiers Lycée International,13914
line:145,27_1364386,2092974,1,Arènes,13737
line:145,27_1364276,2092864,1,Arènes,13737
line:145,27_1380561,2110116,1,Arènes,13915
line:145,27_1380633,2110188,1,Arènes,13915
line:145,27_1364444,2093032,0,Colomiers Lycée International,13736
line:145,27_1364646,2093234,1,Arènes,13737
line:145,1381524,2111340,1,Arènes,13915
line:145,27_1364490,2093078,1,Arènes,13737
line:145,27_1380608,2110163,1,Arènes,13915
line:145,27_1364164,2092752,0,Colomiers Lycée International,13736
line:145,27_1364193,2092781,0,Colomiers Lycée International,13736
line:145,27_1380620,2110175,1,Arènes,13915
line:145,1381476,2111301,1,Arènes,13915
line:145,27_1380563,2110118,1,Arènes,13915
line:145,27_1380553,2110108,1,Arènes,13915
line:145,27_1364408,2092996,0,Colomiers Lycée International,13736
line:145,27_1364225,2092813,0,Colomiers Lycée International,13736
line:145,1381440,2111259,0,Colomiers Lycée International,13914
line:145,27_1364489,2093077,1,Arènes,13737
line:145,27_1364393,2092981,1,Arènes,13737
line:145,27_1364669,2093257,1,Arènes,13737
line:145,1381423,2111239,0,Colomiers Lycée International,13914
line:145,27_1364570,2093158,0,Colomiers Lycée International,13736
line:145,27_1364464,2093052,1,Arènes,13737
line:145,27_1364541,2093129,0,Colomiers Lycée International,13736
line:145,27_1380516,2110071,0,Colomiers Lycée International,13914
line:145,27_1380596,2110151,1,Arènes,13915
line:145,27_1364607,2093195,1,Arènes,13737
line:145,27_1364618,2093206,1,Arènes,13737
line:145,27_1364456,2093044,0,Colomiers Lycée International,13736
line:145,27_1364457,2093045,0,Colomiers Lycée International,13736
line:145,27_1380496,2110051,0,Colomiers Lycée International,13914
line:145,27_1364197,2092785,0,Colomiers Lycée International,13736
line:145,27_1364290,2092878,1,Arènes,13737
line:145,27_1364292,2092880,1,Arènes,13737
line:145,27_1380462,2110017,0,Colomiers Lycée International,13914
line:145,27_1380627,2110182,1,Arènes,13915
line:145,27_1364531,2093119,0,Colomiers Lycée International,13736
line:145,27_1364598,2093186,0,Colomiers Lycée International,13736
line:145,27_1380519,2110074,0,Colomiers Lycée International,13914
line:145,27_1364564,2093152,0,Colomiers Lycée International,13736
line:145,27_1380460,2110015,0,Colomiers Lycée International,13914
line:145,27_1364301,2092889,1,Arènes,13737
line:145,27_1364487,2093075,1,Arènes,13737
line:145,27_1364160,2092748,0,Colomiers Lycée International,13736
line:145,27_1364264,2092852,1,Arènes,13737
line:145,27_1364303,2092891,1,Arènes,13737
line:145,27_1364385,2092973,1,Arènes,13737
line:145,27_1364454,2093042,0,Colomiers Lycée International,13736
line:145,27_1364440,2093028,0,Colomiers Lycée International,13736
line:145,27_1364174,2092762,0,Colomiers Lycée International,13736
line:145,27_1380481,2110036,0,Colomiers Lycée International,13914
line:145,27_1364252,2092840,1,Arènes,13737
line:145,27_1364529,2093117,0,Colomiers Lycée International,13736
line:145,27_1364553,2093141,0,Colomiers Lycée International,13736
line:145,27_1364325,2092913,1,Arènes,13737
line:145,27_1364654,2093242,1,Arènes,13737
line:145,27_1364410,2092998,0,Colomiers Lycée International,13736
line:145,1381415,2111294,0,Colomiers Lycée International,13914
line:145,1381495,2111310,1,Arènes,13915
line:145,27_1364514,2093102,1,Arènes,13737
line:145,27_1364441,2093029,0,Colomiers Lycée International,13736
line:145,27_1364282,2092870,1,Arènes,13737
line:145,1381451,2111269,0,Colomiers Lycée International,13914
line:145,27_1364311,2092899,1,Arènes,13737
line:145,1381528,2111344,1,Arènes,13915
line:145,1381422,2111234,0,Colomiers Lycée International,13914
line:145,27_1364472,2093060,1,Arènes,13737
line:145,27_1364498,2093086,1,Arènes,13737
line:145,27_1364571,2093159,0,Colomiers Lycée International,13736
line:145,27_1364165,2092753,0,Colomiers Lycée International,13736
line:145,27_1380459,2110014,0,Colomiers Lycée International,13914
line:145,27_1364650,2093238,1,Arènes,13737
line:145,1381508,2111327,1,Arènes,13915
line:145,27_1380582,2110137,1,Arènes,13915
line:145,27_1364525,2093113,1,Arènes,13737
line:145,27_1364230,2092818,0,Colomiers Lycée International,13736
line:145,27_1364190,2092778,0,Colomiers Lycée International,13736
line:145,27_1364188,2092776,0,Colomiers Lycée International,13736
line:145,27_1380623,2110178,1,Arènes,13915
line:145,27_1364328,2092916,1,Arènes,13737
line:145,27_1364321,2092909,1,Arènes,13737
line:145,1381481,2111363,1,Arènes,13915
line:145,1381509,2111324,1,Arènes,13915
line:145,27_1364488,2093076,1,Arènes,13737
line:145,27_1380464,2110019,0,Colomiers Lycée International,13914
line:145,27_1364187,2092775,0,Colomiers Lycée International,13736
line:145,1381496,2111311,1,Arènes,13915
line:145,27_1364244,2092832,1,Arènes,13737
line:145,27_1364642,2093230,1,Arènes,13737
line:145,1381416,2111296,0,Colomiers Lycée International,13914
line:145,1381454,2111273,0,Colomiers Lycée International,13914
line:145,27_1364134,2092722,0,Colomiers Lycée International,13736
line:145,27_1380537,2110092,0,Colomiers Lycée International,13914
line:145,27_1380477,2110032,0,Colomiers Lycée International,13914
line:145,1381449,2111267,0,Colomiers Lycée International,13914
line:145,27_1380568,2110123,1,Arènes,13915
line:145,27_1364551,2093139,0,Colomiers Lycée International,13736
line:145,1381537,2111308,1,Arènes,13915
line:145,27_1364403,2092991,0,Colomiers Lycée International,13736
line:145,27_1364135,2092723,0,Colomiers Lycée International,13736
line:145,27_1364535,2093123,0,Colomiers Lycée International,13736
line:145,27_1364556,2093144,0,Colomiers Lycée International,13736
line:145,27_1364155,2092743,0,Colomiers Lycée International,13736
line:145,27_1380621,2110176,1,Arènes,13915
line:145,27_1364253,2092841,1,Arènes,13737
line:145,27_1364659,2093247,1,Arènes,13737
line:145,27_1364274,2092862,1,Arènes,13737
line:145,27_1380507,2110062,0,Colomiers Lycée International,13914
line:145,27_1364506,2093094,1,Arènes,13737
line:145,27_1364202,2092790,0,Colomiers Lycée International,13736
line:145,27_1380458,2110013,0,Colomiers Lycée International,13914
line:145,27_1364200,2092788,0,Colomiers Lycée International,13736
line:145,27_1364141,2092729,0,Colomiers Lycée International,13736
line:145,27_1364430,2093018,0,Colomiers Lycée International,13736
line:145,27_1364388,2092976,1,Arènes,13737
line:145,27_1364331,2092919,0,Colomiers Lycée International,13736
line:145,27_1364572,2093160,0,Colomiers Lycée International,13736
line:145,27_1364334,2092922,0,Colomiers Lycée International,13736
line:145,1381487,2111362,1,Arènes,13915
line:145,27_1364299,2092887,1,Arènes,13737
line:145,27_1364635,2093223,1,Arènes,13737
line:145,27_1364277,2092865,1,Arènes,13737
line:145,1381411,2111236,0,Colomiers Lycée International,13914
line:145,27_1364432,2093020,0,Colomiers Lycée International,13736
line:145,1381429,2111246,0,Colomiers Lycée International,13914
line:145,27_1364185,2092773,0,Colomiers Lycée International,13736
line:145,27_1364317,2092905,1,Arènes,13737
line:145,27_1364450,2093038,0,Colomiers Lycée International,13736
line:145,27_1364578,2093166,0,Colomiers Lycée International,13736
line:145,27_1364181,2092769,0,Colomiers Lycée International,13736
line:145,27_1364232,2092820,1,Arènes,13737
line:145,27_1380518,2110073,0,Colomiers Lycée International,13914
line:145,27_1364528,2093116,0,Colomiers Lycée International,13736
line:145,27_1364633,2093221,1,Arènes,13737
line:145,27_1380515,2110070,0,Colomiers Lycée International,13914
line:145,27_1364251,2092839,1,Arènes,13737
line:145,27_1364416,2093004,0,Colomiers Lycée International,13736
line:145,27_1364586,2093174,0,Colomiers Lycée International,13736
line:145,27_1364558,2093146,0,Colomiers Lycée International,13736
line:145,27_1364439,2093027,0,Colomiers Lycée International,13736
line:145,27_1364149,2092737,0,Colomiers Lycée International,13736
line:145,1381488,2111356,1,Arènes,13915
line:145,27_1364396,2092984,1,Arènes,13737
line:145,27_1380607,2110162,1,Arènes,13915
line:145,1381478,2111303,1,Arènes,13915
line:145,27_1364484,2093072,1,Arènes,13737
line:145,27_1380622,2110177,1,Arènes,13915
line:145,27_1380544,2110099,0,Colomiers Lycée International,13914
line:145,27_1364356,2092944,0,Colomiers Lycée International,13736
line:145,1381534,2111350,1,Arènes,13915
line:145,27_1364308,2092896,1,Arènes,13737
line:145,27_1364640,2093228,1,Arènes,13737
line:145,27_1364177,2092765,0,Colomiers Lycée International,13736
line:145,1381436,2111255,0,Colomiers Lycée International,13914
line:145,27_1364533,2093121,0,Colomiers Lycée International,13736
line:145,27_1364358,2092946,0,Colomiers Lycée International,13736
line:145,27_1364336,2092924,0,Colomiers Lycée International,13736
line:145,27_1364280,2092868,1,Arènes,13737
line:145,1381489,2111357,1,Arènes,13915
line:145,27_1364499,2093087,1,Arènes,13737
line:145,27_1380534,2110089,0,Colomiers Lycée International,13914
line:145,27_1364463,2093051,1,Arènes,13737
line:145,27_1380597,2110152,1,Arènes,13915
line:145,27_1364579,2093167,0,Colomiers Lycée International,13736
line:145,27_1380613,2110168,1,Arènes,13915
line:145,1381529,2111345,1,Arènes,13915
line:145,27_1380617,2110172,1,Arènes,13915
line:145,27_1364467,2093055,1,Arènes,13737
line:145,27_1364610,2093198,1,Arènes,13737
line:145,27_1364491,2093079,1,Arènes,13737
line:145,27_1364173,2092761,0,Colomiers Lycée International,13736
line:145,27_1364363,2092951,0,Colomiers Lycée International,13736
line:145,27_1380554,2110109,1,Arènes,13915
line:145,27_1380482,2110037,0,Colomiers Lycée International,13914
line:145,27_1380465,2110020,0,Colomiers Lycée International,13914
line:145,27_1380635,2110190,1,Arènes,13915
line:145,27_1364219,2092807,0,Colomiers Lycée International,13736
line:145,27_1364395,2092983,1,Arènes,13737
line:145,27_1364661,2093249,1,Arènes,13737
line:145,27_1380559,2110114,1,Arènes,13915
line:145,1381418,2111298,0,Colomiers Lycée International,13914
line:145,27_1380566,2110121,1,Arènes,13915
line:145,27_1364466,2093054,1,Arènes,13737
line:145,27_1364428,2093016,0,Colomiers Lycée International,13736
line:145,1381432,2111250,0,Colomiers Lycée International,13914
line:145,27_1364461,2093049,0,Colomiers Lycée International,13736
line:145,27_1364496,2093084,1,Arènes,13737
line:145,1381511,2111326,1,Arènes,13915
line:145,27_1364224,2092812,0,Colomiers Lycée International,13736
line:145,27_1364497,2093085,1,Arènes,13737
line:145,1381480,2111306,1,Arènes,13915
line:145,27_1364405,2092993,0,Colomiers Lycée International,13736
line:145,27_1364179,2092767,0,Colomiers Lycée International,13736
line:145,27_1380619,2110174,1,Arènes,13915
line:145,27_1380576,2110131,1,Arènes,13915
line:145,27_1364258,2092846,1,Arènes,13737
line:145,1381514,2111330,1,Arènes,13915
line:145,27_1364206,2092794,0,Colomiers Lycée International,13736
line:145,27_1364275,2092863,1,Arènes,13737
line:145,27_1364189,2092777,0,Colomiers Lycée International,13736
line:145,27_1364643,2093231,1,Arènes,13737
line:145,27_1364172,2092760,0,Colomiers Lycée International,13736
line:145,27_1380632,2110187,1,Arènes,13915
line:145,1381532,2111348,1,Arènes,13915
line:145,1381435,2111254,0,Colomiers Lycée International,13914
line:145,27_1364148,2092736,0,Colomiers Lycée International,13736
line:145,27_1364254,2092842,1,Arènes,13737
line:145,27_1380506,2110061,0,Colomiers Lycée International,13914
line:145,27_1364421,2093009,0,Colomiers Lycée International,13736
line:145,27_1364508,2093096,1,Arènes,13737
line:145,27_1364569,2093157,0,Colomiers Lycée International,13736
line:145,27_1380508,2110063,0,Colomiers Lycée International,13914
line:145,27_1364378,2092966,1,Arènes,13737
line:145,27_1380601,2110156,1,Arènes,13915
line:145,27_1364589,2093177,0,Colomiers Lycée International,13736
line:145,1381475,2111300,1,Arènes,13915
line:145,27_1364644,2093232,1,Arènes,13737
line:145,27_1364245,2092833,1,Arènes,13737
line:145,27_1364638,2093226,1,Arènes,13737
line:145,27_1364530,2093118,0,Colomiers Lycée International,13736
line:145,27_1380491,2110046,0,Colomiers Lycée International,13914
line:145,27_1364608,2093196,1,Arènes,13737
line:145,27_1380614,2110169,1,Arènes,13915
line:145,27_1364652,2093240,1,Arènes,13737
line:145,27_1380629,2110184,1,Arènes,13915
line:145,27_1364438,2093026,0,Colomiers Lycée International,13736
line:145,27_1364316,2092904,1,Arènes,13737
line:145,27_1380540,2110095,0,Colomiers Lycée International,13914
line:145,27_1364314,2092902,1,Arènes,13737
line:145,27_1364351,2092939,0,Colomiers Lycée International,13736
line:145,27_1380489,2110044,0,Colomiers Lycée International,13914
line:145,27_1380528,2110083,0,Colomiers Lycée International,13914
line:145,27_1364180,2092768,0,Colomiers Lycée International,13736
line:145,27_1364512,2093100,1,Arènes,13737
line:145,27_1364664,2093252,1,Arènes,13737
line:145,1381057,2111232,0,Colomiers Lycée International,13914
line:145,27_1364632,2093220,1,Arènes,13737
line:145,27_1364634,2093222,1,Arènes,13737
line:145,27_1364435,2093023,0,Colomiers Lycée International,13736
line:145,27_1364485,2093073,1,Arènes,13737
line:145,1381466,2111287,0,Colomiers Lycée International,13914
line:145,27_1380577,2110132,1,Arènes,13915
line:145,27_1364192,2092780,0,Colomiers Lycée International,13736
line:145,27_1380483,2110038,0,Colomiers Lycée International,13914
line:145,27_1380572,2110127,1,Arènes,13915
line:145,27_1364468,2093056,1,Arènes,13737
line:145,1381539,2111312,1,Arènes,13915
line:145,27_1364422,2093010,0,Colomiers Lycée International,13736
line:145,27_1364220,2092808,0,Colomiers Lycée International,13736
line:145,27_1380499,2110054,0,Colomiers Lycée International,13914
line:145,27_1380545,2110100,0,Colomiers Lycée International,13914
line:145,27_1364412,2093000,0,Colomiers Lycée International,13736
line:145,27_1364250,2092838,1,Arènes,13737
line:145,1381533,2111349,1,Arènes,13915
line:145,27_1364380,2092968,1,Arènes,13737
line:145,1381446,2111265,0,Colomiers Lycée International,13914
line:145,27_1364605,2093193,1,Arènes,13737
line:145,27_1380530,2110085,0,Colomiers Lycée International,13914
line:145,27_1364452,2093040,0,Colomiers Lycée International,13736
line:145,27_1380628,2110183,1,Arènes,13915
line:145,27_1364269,2092857,1,Arènes,13737
line:145,27_1364340,2092928,0,Colomiers Lycée International,13736
line:145,27_1364647,2093235,1,Arènes,13737
line:145,27_1364612,2093200,1,Arènes,13737
line:145,27_1364233,2092821,1,Arènes,13737
line:145,1381472,2111243,0,Colomiers Lycée International,13914
line:145,27_1380584,2110139,1,Arènes,13915
line:145,1381460,2111281,0,Colomiers Lycée International,13914
line:145,27_1364313,2092901,1,Arènes,13737
line:145,27_1364517,2093105,1,Arènes,13737
line:145,27_1380472,2110027,0,Colomiers Lycée International,13914
line:145,27_1380535,2110090,0,Colomiers Lycée International,13914
line:145,27_1380473,2110028,0,Colomiers Lycée International,13914
line:145,1381445,2111264,0,Colomiers Lycée International,13914
line:145,1381501,2111317,1,Arènes,13915
line:145,27_1364584,2093172,0,Colomiers Lycée International,13736
line:145,27_1380488,2110043,0,Colomiers Lycée International,13914
line:145,27_1364237,2092825,1,Arènes,13737
line:145,27_1380541,2110096,0,Colomiers Lycée International,13914
line:145,27_1364424,2093012,0,Colomiers Lycée International,13736
line:145,27_1364614,2093202,1,Arènes,13737
line:145,27_1380600,2110155,1,Arènes,13915
line:145,1381447,2111266,0,Colomiers Lycée International,13914
line:145,27_1364665,2093253,1,Arènes,13737
line:145,1381503,2111319,1,Arènes,13915
line:145,1381463,2111284,0,Colomiers Lycée International,13914
line:145,27_1380456,2110011,0,Colomiers Lycée International,13914
line:145,27_1364560,2093148,0,Colomiers Lycée International,13736
line:145,27_1364495,2093083,1,Arènes,13737
line:145,27_1364341,2092929,0,Colomiers Lycée International,13736
line:145,27_1364330,2092918,1,Arènes,13737
line:145,1381520,2111336,1,Arènes,13915
line:145,1381430,2111248,0,Colomiers Lycée International,13914
line:145,27_1364326,2092914,1,Arènes,13737
line:145,27_1364243,2092831,1,Arènes,13737
line:145,27_1364656,2093244,1,Arènes,13737
line:145,27_1364175,2092763,0,Colomiers Lycée International,13736
line:145,27_1364538,2093126,0,Colomiers Lycée International,13736
line:145,1381425,2111241,0,Colomiers Lycée International,13914
line:145,27_1364217,2092805,0,Colomiers Lycée International,13736
line:145,27_1364186,2092774,0,Colomiers Lycée International,13736
line:145,27_1364168,2092756,0,Colomiers Lycée International,13736
line:145,27_1364144,2092732,0,Colomiers Lycée International,13736
line:145,27_1364257,2092845,1,Arènes,13737
line:145,27_1364324,2092912,1,Arènes,13737
line:145,27_1380485,2110040,0,Colomiers Lycée International,13914
line:145,27_1364260,2092848,1,Arènes,13737
line:145,27_1364447,2093035,0,Colomiers Lycée International,13736
line:145,27_1380575,2110130,1,Arènes,13915
line:145,27_1364136,2092724,0,Colomiers Lycée International,13736
line:145,27_1364158,2092746,0,Colomiers Lycée International,13736
line:145,27_1364214,2092802,0,Colomiers Lycée International,13736
line:145,27_1380522,2110077,0,Colomiers Lycée International,13914
line:145,27_1364372,2092960,1,Arènes,13737
line:145,27_1364406,2092994,0,Colomiers Lycée International,13736
line:145,27_1380486,2110041,0,Colomiers Lycée International,13914
line:145,27_1364140,2092728,0,Colomiers Lycée International,13736
line:145,27_1364182,2092770,0,Colomiers Lycée International,13736
line:145,1381483,2111358,1,Arènes,13915
line:145,27_1364387,2092975,1,Arènes,13737
line:145,27_1364639,2093227,1,Arènes,13737
line:145,27_1364359,2092947,0,Colomiers Lycée International,13736
line:145,27_1364543,2093131,0,Colomiers Lycée International,13736
line:145,27_1380564,2110119,1,Arènes,13915
line:145,27_1364342,2092930,0,Colomiers Lycée International,13736
line:145,27_1364137,2092725,0,Colomiers Lycée International,13736
line:145,27_1364429,2093017,0,Colomiers Lycée International,13736
line:145,27_1364479,2093067,1,Arènes,13737
line:145,27_1364565,2093153,0,Colomiers Lycée International,13736
line:145,27_1364394,2092982,1,Arènes,13737
line:145,1381502,2111318,1,Arènes,13915
line:145,1381498,2111313,1,Arènes,13915
line:145,27_1364204,2092792,0,Colomiers Lycée International,13736
line:145,1381504,2111320,1,Arènes,13915
line:145,27_1364470,2093058,1,Arènes,13737
line:145,27_1364384,2092972,1,Arènes,13737
line:145,27_1364486,2093074,1,Arènes,13737
line:145,27_1364287,2092875,1,Arènes,13737
line:145,1381471,2111280,0,Colomiers Lycée International,13914
line:145,27_1380492,2110047,0,Colomiers Lycée International,13914
line:145,27_1380539,2110094,0,Colomiers Lycée International,13914
line:145,1381507,2111323,1,Arènes,13915
line:145,27_1364621,2093209,1,Arènes,13737
line:145,27_1364460,2093048,0,Colomiers Lycée International,13736
line:145,27_1380467,2110022,0,Colomiers Lycée International,13914
line:145,27_1364574,2093162,0,Colomiers Lycée International,13736
line:145,27_1364568,2093156,0,Colomiers Lycée International,13736
line:145,27_1364617,2093205,1,Arènes,13737
line:145,27_1380478,2110033,0,Colomiers Lycée International,13914
line:145,27_1364448,2093036,0,Colomiers Lycée International,13736
line:145,27_1380511,2110066,0,Colomiers Lycée International,13914
line:145,27_1380532,2110087,0,Colomiers Lycée International,13914
line:145,1381484,2111360,1,Arènes,13915
line:145,1381438,2111257,0,Colomiers Lycée International,13914
line:145,27_1364376,2092964,1,Arènes,13737
line:145,27_1364171,2092759,0,Colomiers Lycée International,13736
line:145,27_1380586,2110141,1,Arènes,13915
line:145,27_1364195,2092783,0,Colomiers Lycée International,13736
line:145,27_1364521,2093109,1,Arènes,13737
line:145,27_1364400,2092988,0,Colomiers Lycée International,13736
line:145,1381506,2111322,1,Arènes,13915
line:145,27_1364236,2092824,1,Arènes,13737
line:145,27_1380603,2110158,1,Arènes,13915
line:145,1381444,2111263,0,Colomiers Lycée International,13914
line:145,27_1380581,2110136,1,Arènes,13915
line:145,27_1364312,2092900,1,Arènes,13737
line:145,27_1364581,2093169,0,Colomiers Lycée International,13736
line:145,27_1364522,2093110,1,Arènes,13737
line:145,27_1364199,2092787,0,Colomiers Lycée International,13736
line:145,27_1380585,2110140,1,Arènes,13915
line:145,27_1364221,2092809,0,Colomiers Lycée International,13736
line:145,27_1364381,2092969,1,Arènes,13737
line:145,27_1364469,2093057,1,Arènes,13737
line:145,27_1364476,2093064,1,Arènes,13737
line:145,27_1380490,2110045,0,Colomiers Lycée International,13914
line:145,27_1364248,2092836,1,Arènes,13737
line:145,27_1380475,2110030,0,Colomiers Lycée International,13914
line:145,1381527,2111343,1,Arènes,13915
line:145,27_1364322,2092910,1,Arènes,13737
line:145,27_1364519,2093107,1,Arènes,13737
line:145,27_1380580,2110135,1,Arènes,13915
line:176,27_1371441,2100549,0,Plaisance Monestié,13738
line:176,1381612,2111636,1,Arènes,13917
line:176,27_1364884,2093472,0,Plaisance Monestié,13738
line:176,1381620,2111642,1,Arènes,13917
line:176,1381623,2111645,1,Arènes,13917
line:176,27_1371365,2100473,0,Plaisance Monestié,13738
line:176,27_1371391,2100499,0,Plaisance Monestié,13738
line:176,27_1364762,2093350,0,Plaisance Monestié,13738
line:176,1381578,2111600,0,Plaisance Monestié,13916
line:176,27_1371483,2100591,1,Arènes,13739
line:176,1381060,2111750,1,Arènes,13917
line:176,27_1371551,2100659,1,Arènes,13739
line:176,27_1371486,2100594,1,Arènes,13739
line:176,27_1380758,2110313,1,Arènes,13917
line:176,27_1371363,2100471,0,Plaisance Monestié,13738
line:176,1381551,2111577,0,Plaisance Monestié,13916
line:176,1381555,2111581,0,Plaisance Monestié,13916
line:176,27_1380711,2110266,0,Plaisance Monestié,13916
line:176,27_1380748,2110303,1,Arènes,13917
line:176,1381574,2111595,0,Plaisance Monestié,13916
line:176,27_1371463,2100571,1,Arènes,13739
line:176,27_1371510,2100618,1,Arènes,13739
line:176,27_1380752,2110307,1,Arènes,13917
line:176,27_1371411,2100519,0,Plaisance Monestié,13738
line:176,1381585,2111615,0,Plaisance Monestié,13916
line:176,27_1380782,2110337,1,Arènes,13917
line:176,27_1380769,2110324,1,Arènes,13917
line:176,27_1364898,2093486,0,Plaisance Monestié,13738
line:176,27_1380724,2110279,1,Arènes,13917
line:176,1381586,2111612,0,Plaisance Monestié,13916
line:176,27_1380770,2110325,1,Arènes,13917
line:176,27_1364833,2093421,1,Arènes,13739
line:176,27_1380687,2110242,0,Plaisance Monestié,13916
line:176,27_1371444,2100552,0,Plaisance Monestié,13738
line:176,27_1364819,2093407,1,Arènes,13739
line:176,27_1364828,2093416,1,Arènes,13739
line:176,1381581,2111602,0,Plaisance Monestié,13916
line:176,27_1364776,2093364,0,Plaisance Monestié,13738
line:176,1381608,2111632,1,Arènes,13917
line:176,27_1371503,2100611,1,Arènes,13739
line:176,27_1364869,2093457,0,Plaisance Monestié,13738
line:176,27_1380669,2110224,0,Plaisance Monestié,13916
line:176,1381564,2111587,0,Plaisance Monestié,13916
line:176,1381641,2111659,1,Arènes,13917
line:176,27_1364789,2093377,0,Plaisance Monestié,13738
line:176,27_1371429,2100537,0,Plaisance Monestié,13738
line:176,27_1371368,2100476,0,Plaisance Monestié,13738
line:176,27_1380660,2110215,0,Plaisance Monestié,13916
line:176,27_1380652,2110207,0,Plaisance Monestié,13916
line:176,27_1380674,2110229,0,Plaisance Monestié,13916
line:176,27_1364837,2093425,1,Arènes,13739
line:176,27_1364960,2093548,1,Arènes,13739
line:176,27_1380710,2110265,0,Plaisance Monestié,13916
line:176,1381577,2111599,0,Plaisance Monestié,13916
line:176,27_1371539,2100647,1,Arènes,13739
line:176,27_1364957,2093545,1,Arènes,13739
line:176,27_1380784,2110339,1,Arènes,13917
line:176,27_1371373,2100481,0,Plaisance Monestié,13738
line:176,27_1371550,2100658,1,Arènes,13739
